Lea State,LEA,School State,School,ID,Year,Category,Instances,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,EL
PA,NORTH PENN SD,PA,PENNDALE MS,421728003324,2009,Referral to law enforcement,,0.00,5.00,,,0.00,0.00,10.00,,10.00,0.00
PA,NORTH PENN SD,PA,PENNDALE MS,421728003324,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,NORTH PENN SD,PA,PENNDALE MS,421728003324,2009,Total enrollment,,0.00,275.00,,,50.00,95.00,1350.00,,1775.00,60.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,5.00,35.00,,40.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-WEST,421893000796,2009,Total enrollment,,0.00,30.00,,,10.00,25.00,595.00,,655.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Students receiving one or more in-school suspensions,,0.00,5.00,,,0.00,5.00,40.00,,45.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY MS-EAST,421893003326,2009,Total enrollment,,5.00,45.00,,,15.00,50.00,625.00,,740.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,SOUTH EL SCH,421893003327,2009,Total enrollment,,0.00,45.00,,,10.00,50.00,550.00,,655.00,5.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Students receiving one or more in-school suspensions,,0.00,5.00,,,10.00,20.00,175.00,,215.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,10.00,,10.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,10.00,,15.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,PERKIOMEN VALLEY SD,PA,PERKIOMEN VALLEY HS,421893003328,2009,Total enrollment,,5.00,80.00,,,40.00,105.00,1430.00,,1660.00,5.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Students receiving one or more in-school suspensions,,0.00,5.00,,,5.00,40.00,100.00,,145.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,5.00,35.00,,45.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,20.00,20.00,,40.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Expulsions with educational services,,0.00,0.00,,,0.00,5.00,10.00,,10.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Referral to law enforcement,,0.00,0.00,,,0.00,5.00,10.00,,20.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2009,Total enrollment,,0.00,25.00,,,30.00,170.00,835.00,,1060.00,10.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,5.00,20.00,35.00,,55.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,10.00,15.00,,25.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,5.00,5.00,,10.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE MS,421965006746,2009,Total enrollment,,0.00,15.00,,,25.00,105.00,585.00,,735.00,10.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,10.00,5.00,,15.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,5.00,0.00,,5.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2009,Total enrollment,,0.00,5.00,,,30.00,125.00,140.00,,300.00,5.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,5.00,10.00,5.00,,20.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,5.00,0.00,,5.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,POTTSTOWN SD,PA,LINCOLN EL SCH,421968003341,2009,Total enrollment,,5.00,5.00,,,40.00,140.00,195.00,,380.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,10.00,,10.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,INDIAN VALLEY MS,422187004722,2009,Total enrollment,,0.00,35.00,,,5.00,35.00,710.00,,785.00,35.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,5.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,WEST BROAD STREET EL SCH,422187004900,2009,Total enrollment,,0.00,25.00,,,40.00,15.00,405.00,,485.00,45.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SOUDERTON AREA SD,PA,OAK RIDGE EL SCH,422187009965,2009,Total enrollment,,0.00,20.00,,,15.00,30.00,480.00,,545.00,20.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,SPRING CITY EL SCH,422256000233,2009,Total enrollment,,0.00,,5.00,0.00,10.00,10.00,135.00,5.00,160.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,BROOKE EL SCH,422256010007,2009,Total enrollment,,0.00,,15.00,0.00,5.00,20.00,365.00,0.00,415.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,EVANS ELEMENTARY SCHOOL,422256099999,2009,Total enrollment,,0.00,,25.00,0.00,10.00,10.00,535.00,10.00,590.00,5.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,5.00,25.00,,30.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,School-related arrest,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,SPRINGFIELD SD,PA,RICHARDSON MS,422260001949,2009,Total enrollment,,0.00,55.00,,,10.00,75.00,955.00,,1095.00,10.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Students receiving one or more in-school suspensions,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Students receiving only one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Students receiving more than one out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Expulsions with educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS SD,PA,DOYLE EL SCH,420531004852,2009,Referral to law enforcement,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
